female	married	nevermar	wkswork	wsal	age	hsdeg	somecol	colldeg	msdoc	hrswkd	nonwht	hispanic	stateid
0	1	0	52	28000	24	0	0	0	0	60	0	1	1
0	1	0	52	45000	54	0	1	0	0	40	0	0	1
1	1	0	52	45000	49	0	1	0	0	40	0	0	1
0	1	0	52	59000	49	1	0	0	0	40	0	0	1
1	1	0	52	31000	45	1	0	0	0	52	0	0	1
0	1	0	52	130000	46	1	0	0	0	40	0	0	1
1	1	0	52	48000	55	0	1	0	0	40	0	0	1
0	1	0	52	74500	33	0	0	1	0	40	0	0	1
1	1	0	52	30000	53	1	0	0	0	70	0	0	1
0	1	0	52	38800	49	0	0	0	0	40	0	0	1
1	0	1	52	40000	29	1	0	0	0	40	0	0	1
0	0	0	52	28200	57	1	0	0	0	40	0	0	1
0	1	0	52	300000	62	0	1	0	0	50	0	0	1
0	1	0	52	99089	36	0	1	0	0	50	0	0	1
0	1	0	52	18600	59	0	0	0	0	60	1	0	1
1	1	0	52	30000	58	0	1	0	0	60	1	0	1
0	1	0	52	68000	24	1	0	0	0	40	0	0	1
0	0	1	52	16000	28	0	0	0	0	40	0	0	1
1	1	0	52	29000	24	1	0	0	0	40	0	0	1
1	1	0	52	32000	48	1	0	0	0	40	0	0	1
0	1	0	52	40000	53	1	0	0	0	40	0	0	1
0	0	0	52	46800	33	0	1	0	0	40	0	0	1
0	1	0	52	40000	43	0	0	1	0	60	0	0	1
0	0	1	52	21000	24	0	1	0	0	40	0	0	1
0	0	1	52	15000	25	0	0	0	0	40	0	0	1
0	0	0	52	32000	58	0	0	0	0	55	1	0	1
1	0	1	52	60000	29	0	0	0	1	40	0	0	1
1	0	0	52	40000	47	0	1	0	0	40	1	0	1
1	0	0	52	36400	30	1	0	0	0	40	0	0	1
1	0	1	52	30000	36	1	0	0	0	40	0	0	1
1	0	0	52	35000	30	1	0	0	0	40	0	0	1
0	1	0	52	85000	30	0	0	1	0	45	0	0	1
1	1	0	52	57000	30	0	0	1	0	50	0	0	1
1	0	0	52	32000	42	0	1	0	0	40	0	0	1
0	0	1	52	2200	33	0	0	1	0	40	0	0	1
0	1	0	52	25000	29	0	0	1	0	55	0	0	1
0	0	1	52	35000	49	0	0	0	1	40	0	0	1
0	1	0	52	40000	59	0	0	0	0	40	0	0	1
0	0	0	52	13000	51	0	1	0	0	35	1	0	1
1	0	1	52	66000	32	0	0	1	0	50	1	0	1
0	1	0	52	83200	42	1	0	0	0	40	1	0	1
0	1	0	52	181000	43	0	0	0	1	50	0	0	1
1	1	0	52	90000	46	0	0	1	0	35	0	0	1
0	1	0	52	100000	45	0	0	0	1	60	0	0	1
0	0	1	52	35000	31	0	0	1	0	40	1	0	1
0	1	0	52	74000	34	0	0	1	0	50	0	0	1
0	0	1	52	17264	24	1	0	0	0	40	1	0	1
0	1	0	52	80000	52	0	0	0	1	60	0	0	1
0	1	0	52	250000	46	0	0	0	1	99	0	0	1
0	1	0	52	81000	52	0	0	0	1	40	1	0	1
1	1	0	52	50000	50	0	0	0	1	40	1	0	1
0	1	0	52	51000	45	0	1	0	0	40	0	0	1
0	1	0	52	30000	50	1	0	0	0	40	1	0	1
1	0	0	52	40000	60	1	0	0	0	40	1	0	1
1	1	0	48	50000	62	1	0	0	0	40	1	0	1
1	1	0	52	91738	51	0	0	0	1	40	0	0	1
0	1	0	52	100000	54	0	0	0	1	50	0	0	1
0	0	1	52	30000	32	0	1	0	0	40	1	0	1
1	0	0	52	78000	39	0	0	1	0	40	1	0	1
1	0	0	52	40000	38	0	0	1	0	40	1	0	1
0	1	0	52	55000	62	0	1	0	0	50	0	0	1
0	0	0	52	50000	62	1	0	0	0	40	0	0	1
0	1	0	52	60000	40	1	0	0	0	40	1	0	1
0	1	0	52	60000	39	0	1	0	0	40	0	0	1
0	1	0	52	55000	49	0	1	0	0	40	0	0	1
1	1	0	52	60000	45	0	0	0	1	40	0	0	1
0	1	0	52	53000	51	0	1	0	0	40	1	0	1
0	1	0	52	40000	28	1	0	0	0	45	1	0	1
