female	married	nevermar	wkswork	wsal	age	hsdeg	somecol	colldeg	msdoc	hrswkd	nonwht	hispanic	stateid
1	1	0	52	82000	53	0	1	0	0	40	0	0	41
0	1	0	52	65000	49	0	1	0	0	40	0	0	41
0	1	0	51	84000	35	0	0	1	0	50	1	0	41
0	0	0	52	165000	36	0	0	0	1	40	1	0	41
0	0	0	52	100000	35	0	0	1	0	40	0	0	41
1	1	0	52	48000	49	0	0	0	1	35	0	0	41
0	1	0	52	150000	50	0	0	1	0	40	0	0	41
0	1	0	52	70000	49	0	0	0	1	40	0	0	41
0	1	0	52	75000	57	0	1	0	0	40	0	0	41
1	1	0	52	80000	58	0	0	0	1	40	0	0	41
1	1	0	52	40000	43	0	0	1	0	40	1	0	41
1	0	1	52	21000	30	0	1	0	0	35	0	0	41
1	1	0	52	109000	39	0	0	1	0	40	0	0	41
0	1	0	52	120000	41	0	0	0	1	40	0	0	41
0	1	0	52	78000	41	0	1	0	0	60	0	0	41
0	1	0	52	200000	40	0	0	1	0	50	0	0	41
1	0	0	52	45000	61	1	0	0	0	40	1	0	41
1	0	0	52	19000	42	0	1	0	0	40	1	0	41
0	1	0	52	150000	43	0	0	0	1	45	1	0	41
1	1	0	52	100000	46	0	0	1	0	45	0	0	41
0	1	0	52	40000	27	1	0	0	0	40	1	0	41
0	0	0	50	20000	47	0	0	0	0	40	1	0	41
1	0	0	52	1200	46	0	0	0	0	52	1	0	41
1	1	0	52	500000	45	0	0	0	1	50	0	0	41
0	1	0	52	500000	40	0	0	0	1	40	1	0	41
1	0	0	52	76000	58	0	0	0	1	40	0	0	41
0	1	0	52	83000	46	0	0	0	1	50	0	0	41
0	1	0	52	90000	51	0	0	1	0	40	0	0	41
1	1	0	52	78000	57	0	0	1	0	36	0	0	41
1	1	0	52	48000	34	0	1	0	0	40	0	0	41
0	1	0	52	32000	34	0	1	0	0	42	0	0	41
1	1	0	52	35000	39	0	1	0	0	40	0	0	41
0	1	0	52	56000	42	0	0	0	1	50	0	0	41
1	0	1	52	1099999	37	0	0	0	1	40	0	0	41
1	1	0	52	65000	34	0	0	0	1	45	0	1	41
0	1	0	52	80000	39	0	1	0	0	50	0	0	41
0	1	0	52	30000	38	1	0	0	0	35	0	0	41
0	1	0	52	20800	41	1	0	0	0	35	0	1	41
1	1	0	52	23400	30	0	1	0	0	36	1	0	41
0	1	0	52	70000	30	0	1	0	0	40	0	0	41
0	1	0	52	36000	34	0	1	0	0	60	0	0	41
0	0	0	52	35000	63	0	1	0	0	40	1	0	41
1	0	1	52	35000	57	0	0	1	0	40	0	0	41
0	1	0	52	75000	42	0	0	1	0	40	0	0	41
0	1	0	52	168000	38	0	0	1	0	40	0	0	41
0	0	1	52	31000	26	0	0	1	0	40	0	0	41
0	0	1	52	50000	26	0	0	1	0	60	0	1	41
0	1	0	52	16000	50	0	0	1	0	40	1	0	41
1	0	0	52	40000	58	0	0	0	1	35	0	0	41
0	1	0	52	125000	53	0	0	0	1	40	0	0	41
1	0	1	52	98000	39	0	0	1	0	36	0	0	41
0	1	0	52	58500	30	0	0	0	1	50	1	0	41
1	0	1	52	32800	33	0	0	1	0	40	0	0	41
1	1	0	52	35000	49	0	1	0	0	40	1	0	41
0	1	0	52	55000	52	0	1	0	0	40	1	0	41
0	1	0	52	120000	57	0	1	0	0	48	0	0	41
1	1	0	52	65000	60	1	0	0	0	45	0	0	41
0	1	0	52	65000	62	0	0	1	0	50	0	0	41
0	1	0	52	8100	24	0	0	1	0	40	1	0	41
1	0	0	52	61000	45	0	0	1	0	40	1	0	41
0	1	0	52	136000	38	0	0	1	0	45	0	0	41
0	1	0	52	59500	63	0	0	0	1	45	0	0	41
0	1	0	52	340000	42	0	0	1	0	60	0	0	41
0	1	0	52	261000	43	0	1	0	0	45	0	0	41
0	1	0	49	237000	36	0	0	0	1	45	0	0	41
1	0	1	52	48000	29	0	0	1	0	45	1	0	41
0	1	0	52	114000	29	0	0	1	0	40	0	0	41
1	1	0	52	46000	27	0	0	0	1	43	0	0	41
1	1	0	51	28000	64	0	1	0	0	40	0	0	41
0	1	0	52	60000	64	0	1	0	0	60	0	0	41
0	1	0	52	45000	24	0	0	1	0	40	0	0	41
0	1	0	52	120000	42	1	0	0	0	40	0	0	41
0	1	0	52	52685	62	0	1	0	0	40	0	0	41
1	0	0	52	25000	45	0	1	0	0	40	0	0	41
0	0	0	52	50000	52	1	0	0	0	40	0	0	41
1	0	1	52	70000	36	0	0	1	0	50	0	0	41
0	0	1	52	52000	40	1	0	0	0	45	0	0	41
0	1	0	52	90000	33	0	0	1	0	40	0	0	41
0	1	0	52	190000	45	0	0	1	0	60	0	0	41
1	0	0	52	56000	45	0	0	1	0	45	0	0	41
0	1	0	52	200000	33	0	0	1	0	55	0	0	41
0	1	0	52	140000	35	0	0	0	1	55	0	0	41
1	1	0	52	70000	35	0	0	0	1	40	0	0	41
1	0	1	52	61330	62	0	1	0	0	45	0	0	41
0	1	0	52	125000	58	0	1	0	0	40	0	0	41
1	1	0	52	125000	61	0	1	0	0	45	0	0	41
1	1	0	52	35000	39	0	1	0	0	40	0	0	41
0	1	0	52	63000	39	0	0	1	0	36	0	0	41
1	1	0	52	80000	41	0	0	0	1	40	0	0	41
0	1	0	52	108000	42	0	0	1	0	40	0	0	41
0	1	0	52	43000	27	1	0	0	0	40	0	1	41
1	1	0	52	55000	25	1	0	0	0	48	0	1	41
0	0	1	52	100000	25	1	0	0	0	35	0	0	41
0	1	0	52	80000	46	0	0	1	0	50	0	0	41
1	1	0	52	44000	48	0	0	0	1	50	0	0	41
0	1	0	52	33000	58	0	0	0	0	40	0	1	41
0	1	0	52	76000	53	0	1	0	0	40	0	0	41
1	1	0	52	32000	43	0	1	0	0	40	0	0	41
0	1	0	52	20800	61	0	1	0	0	40	0	0	41
0	1	0	52	40000	46	0	0	0	1	40	1	0	41
0	1	0	52	90000	34	0	0	0	1	40	0	0	41
1	0	1	52	35000	35	1	0	0	0	45	1	0	41
1	1	0	52	52000	41	0	0	1	0	40	1	0	41
0	0	0	52	86000	50	1	0	0	0	40	0	0	41
0	1	0	52	95000	30	0	0	0	1	40	1	0	41
1	1	0	52	105000	30	0	0	0	1	40	1	0	41
1	1	0	49	50000	57	0	1	0	0	40	0	0	41
1	1	0	52	22464	46	0	0	0	1	36	0	0	41
0	1	0	52	35360	57	1	0	0	0	40	0	0	41
0	0	0	52	36000	49	0	0	1	0	40	0	0	41
0	1	0	52	110000	48	0	0	1	0	50	0	0	41
0	0	1	52	40002	31	1	0	0	0	40	0	1	41
0	0	1	48	32000	30	1	0	0	0	40	0	0	41
1	0	1	52	20000	30	0	1	0	0	40	0	1	41
0	1	0	52	89000	39	0	1	0	0	40	0	0	41
0	1	0	52	30000	36	0	1	0	0	40	0	0	41
0	1	0	52	52000	39	1	0	0	0	40	0	0	41
1	1	0	52	110000	42	0	1	0	0	50	0	0	41
1	0	1	52	40000	27	0	0	1	0	40	0	0	41
1	1	0	52	132000	52	0	0	1	0	50	0	0	41
0	1	0	52	80000	53	0	0	1	0	40	0	0	41
0	1	0	52	27000	39	0	0	0	0	40	0	1	41
1	1	0	48	21000	29	0	1	0	0	35	0	1	41
0	0	0	52	25000	27	1	0	0	0	40	1	1	41
1	1	0	52	40000	39	0	0	1	0	40	0	0	41
1	0	0	52	28600	46	0	1	0	0	40	0	1	41
0	0	0	52	45000	46	0	1	0	0	40	0	0	41
1	1	0	52	95000	35	1	0	0	0	40	0	1	41
0	1	0	52	150000	33	0	0	1	0	50	0	0	41
0	0	1	52	49243	49	0	1	0	0	40	0	1	41
1	1	0	48	98900	36	0	0	1	0	50	0	1	41
0	1	0	52	120000	38	0	0	1	0	40	0	0	41
0	0	0	52	32000	39	1	0	0	0	45	0	1	41
0	1	0	52	195000	50	0	0	0	1	50	1	0	41
1	1	0	52	195000	44	0	0	0	1	50	1	0	41
0	1	0	52	200000	41	0	0	0	1	45	0	0	41
0	1	0	52	32200	39	0	1	0	0	60	0	0	41
0	1	0	52	161000	54	0	0	1	0	50	0	0	41
0	1	0	52	90000	50	0	1	0	0	50	0	0	41
1	0	0	50	40000	28	1	0	0	0	40	0	0	41
1	1	0	52	68000	45	0	0	0	1	45	0	0	41
0	1	0	52	165000	43	0	0	1	0	60	0	0	41
0	1	0	52	80000	50	0	0	1	0	40	0	0	41
1	1	0	52	88000	50	0	0	1	0	40	0	0	41
1	1	0	52	80000	40	0	0	0	1	40	0	0	41
0	1	0	52	22000	58	1	0	0	0	40	1	0	41
0	1	0	52	135000	42	0	0	1	0	40	0	0	41
1	1	0	52	107000	41	0	0	1	0	45	0	0	41
0	1	0	52	38000	51	0	0	0	0	40	0	1	41
0	1	0	50	100000	36	0	0	0	1	50	0	0	41
0	1	0	51	44000	37	0	0	1	0	52	0	0	41
0	1	0	52	180000	50	0	0	0	1	45	0	0	41
1	1	0	52	52000	50	0	0	0	1	45	0	0	41
0	1	0	52	180000	53	0	0	0	1	50	0	0	41
0	1	0	52	86000	45	0	1	0	0	42	0	0	41
1	1	0	52	30000	44	0	0	1	0	52	0	0	41
1	0	1	52	34000	35	0	1	0	0	40	0	0	41
0	1	0	52	20000	47	1	0	0	0	40	0	1	41
0	0	0	52	35000	48	0	1	0	0	40	1	0	41
0	1	0	52	30000	43	1	0	0	0	40	0	0	41
1	0	1	52	26000	43	0	0	0	0	40	0	1	41
1	0	1	52	15000	46	1	0	0	0	40	0	1	41
0	0	1	52	42000	49	0	0	0	1	40	0	0	41
0	0	1	52	25000	27	0	1	0	0	40	0	1	41
0	0	1	52	25000	29	1	0	0	0	40	0	0	41
1	0	1	52	25000	30	0	1	0	0	40	0	1	41
0	1	0	52	54000	51	0	0	1	0	42	0	0	41
1	1	0	52	45000	47	0	0	1	0	40	0	0	41
1	1	0	52	50000	51	0	0	0	1	50	0	0	41
0	1	0	52	48000	59	0	1	0	0	40	0	0	41
0	1	0	52	88000	39	0	0	0	1	40	0	0	41
1	1	0	52	40000	39	0	0	0	1	40	0	0	41
0	1	0	52	34000	55	0	0	0	0	40	0	1	41
1	0	1	50	28000	28	0	1	0	0	40	0	1	41
1	0	0	50	20800	54	1	0	0	0	40	0	1	41
1	0	1	52	31200	24	0	1	0	0	40	0	1	41
0	1	0	48	37000	48	1	0	0	0	46	0	0	41
1	1	0	52	28000	44	1	0	0	0	40	0	0	41
1	0	1	52	55000	60	0	0	0	1	40	0	0	41
0	1	0	52	73000	40	0	1	0	0	40	0	0	41
1	1	0	48	35000	44	0	0	1	0	40	0	0	41
0	0	0	52	85000	40	0	0	1	0	40	0	0	41
0	1	0	52	45000	47	1	0	0	0	45	0	0	41
0	1	0	52	32000	57	1	0	0	0	35	0	0	41
0	1	0	52	60000	53	0	0	1	0	40	0	0	41
1	1	0	52	41000	53	0	0	1	0	40	0	0	41
1	0	0	52	32000	47	1	0	0	0	40	0	1	41
0	1	0	52	55000	37	0	1	0	0	40	0	0	41
1	1	0	52	55000	28	0	1	0	0	40	0	0	41
0	1	0	52	74200	34	0	0	0	1	52	0	0	41
1	1	0	52	51000	64	0	1	0	0	40	0	0	41
0	0	1	52	42300	27	1	0	0	0	48	0	0	41
1	0	1	48	25000	64	0	0	0	1	60	0	0	41
0	1	0	52	45000	60	1	0	0	0	40	0	0	41
1	1	0	52	22880	58	0	1	0	0	40	0	0	41
1	0	0	52	50000	61	1	0	0	0	60	0	0	41
0	1	0	52	116500	46	0	1	0	0	50	0	0	41
0	1	0	52	25000	48	0	0	1	0	40	0	0	41
1	1	0	52	45000	46	0	1	0	0	40	0	0	41
0	1	0	52	40000	62	1	0	0	0	40	0	0	41
1	1	0	52	15000	59	0	1	0	0	35	0	0	41
0	1	0	52	84400	33	0	1	0	0	50	0	0	41
0	1	0	52	54000	54	0	0	1	0	40	0	0	41
1	0	1	52	24632	36	0	1	0	0	40	0	0	41
0	0	0	52	57500	51	0	1	0	0	45	0	0	41
0	0	1	52	33000	26	1	0	0	0	48	0	0	41
0	1	0	52	41500	38	0	0	0	0	55	0	0	41
1	1	0	52	38000	44	0	1	0	0	40	0	0	41
0	1	0	52	16000	37	1	0	0	0	40	0	0	41
0	1	0	52	340000	53	0	0	0	1	45	0	0	41
0	1	0	52	50000	54	1	0	0	0	40	0	0	41
0	0	0	52	40000	62	0	1	0	0	50	0	0	41
0	0	1	52	35000	30	0	1	0	0	50	0	0	41
1	0	0	52	13000	45	0	1	0	0	40	0	0	41
0	1	0	52	25000	39	1	0	0	0	40	0	1	41
1	1	0	48	19000	34	1	0	0	0	40	0	0	41
1	1	0	52	18000	41	0	0	0	0	40	0	0	41
0	1	0	52	80000	27	1	0	0	0	60	0	0	41
1	0	1	52	20000	24	0	0	0	0	40	0	0	41
1	0	1	52	17000	34	0	0	0	0	40	0	0	41
1	1	0	52	60000	58	0	0	0	1	40	0	0	41
0	1	0	52	60000	61	0	0	1	0	40	0	1	41
1	1	0	52	40000	30	0	1	0	0	50	0	0	41
0	1	0	52	55000	31	1	0	0	0	55	0	0	41
1	1	0	52	60000	42	0	0	1	0	40	0	0	41
0	1	0	52	19000	55	0	0	0	0	35	0	1	41
0	1	0	52	40000	61	0	0	0	0	40	0	1	41
0	1	0	52	150000	43	0	0	1	0	58	0	0	41
0	1	0	51	84000	45	0	1	0	0	39	0	0	41
1	1	0	52	80000	51	0	0	0	1	45	0	0	41
0	1	0	52	35000	36	0	1	0	0	40	0	0	41
1	1	0	52	35000	43	1	0	0	0	40	0	0	41
0	1	0	52	59000	42	0	0	0	0	50	0	0	41
0	0	1	52	30000	27	0	1	0	0	40	0	0	41
0	0	1	52	36000	24	0	1	0	0	40	0	0	41
0	0	0	52	14000	53	0	0	0	0	45	0	1	41
0	1	0	52	22000	56	0	0	0	0	38	1	0	41
0	1	0	52	52000	49	0	0	0	1	40	0	0	41
0	1	0	52	26293	48	1	0	0	0	40	0	1	41
1	1	0	52	60000	47	0	1	0	0	40	0	0	41
0	0	1	52	30000	53	0	1	0	0	40	0	0	41
1	0	0	52	31000	54	0	1	0	0	40	0	0	41
0	1	0	52	23000	54	0	0	0	0	40	0	1	41
0	0	1	52	30000	32	0	0	0	0	40	0	1	41
0	1	0	52	90785	48	0	0	0	1	50	0	0	41
1	1	0	52	42000	48	0	0	0	1	55	0	0	41
0	0	1	52	23000	30	0	1	0	0	40	0	0	41
1	1	0	52	59378	57	0	0	1	0	40	0	0	41
0	1	0	52	40000	54	0	1	0	0	40	0	0	41
0	1	0	52	22534	58	1	0	0	0	40	0	0	41
0	1	0	52	40000	35	1	0	0	0	40	0	1	41
1	1	0	52	70000	48	0	0	1	0	40	0	0	41
0	1	0	52	50000	35	0	1	0	0	40	0	0	41
1	0	0	52	75000	59	0	1	0	0	40	0	0	41
1	1	0	48	46000	47	0	0	0	1	40	0	0	41
0	1	0	52	49000	37	1	0	0	0	40	0	1	41
0	1	0	50	28700	27	1	0	0	0	50	0	0	41
0	1	0	52	50000	35	0	0	1	0	45	0	0	41
1	1	0	50	29000	24	0	1	0	0	40	0	1	41
0	1	0	52	27000	25	1	0	0	0	40	1	1	41
0	1	0	52	110000	38	0	1	0	0	40	0	0	41
1	1	0	52	38000	30	0	0	0	1	40	1	0	41
0	1	0	52	40000	43	0	0	0	0	40	0	1	41
0	0	0	52	40000	54	0	1	0	0	40	0	0	41
1	0	0	52	14500	35	0	0	0	0	35	0	1	41
0	1	0	52	40000	62	0	1	0	0	40	0	1	41
1	1	0	52	40000	48	1	0	0	0	40	0	1	41
0	1	0	52	45000	50	0	0	0	0	40	0	1	41
1	1	0	52	26000	31	0	0	0	0	40	0	1	41
0	1	0	52	40000	39	0	0	0	0	40	0	1	41
1	1	0	52	30000	36	1	0	0	0	40	0	1	41
1	0	0	52	40000	56	0	0	1	0	40	0	1	41
0	0	1	52	40000	29	0	1	0	0	40	0	1	41
1	1	0	52	35000	52	0	1	0	0	40	0	0	41
0	1	0	52	85000	63	0	0	0	1	60	1	0	41
1	1	0	52	65000	60	0	0	0	1	50	1	1	41
1	0	1	52	13000	33	1	0	0	0	37	0	1	41
0	0	1	52	30000	44	1	0	0	0	40	0	1	41
0	0	1	52	18000	24	1	0	0	0	35	0	1	41
0	1	0	52	40000	42	0	0	0	0	40	0	1	41
0	1	0	52	60000	33	0	1	0	0	40	0	0	41
0	0	0	52	48000	41	0	0	1	0	40	1	0	41
0	1	0	52	37000	46	0	1	0	0	40	0	0	41
1	1	0	52	32000	39	0	1	0	0	40	0	0	41
0	0	1	50	90000	30	0	0	0	1	40	0	0	41
0	0	1	52	60000	29	0	0	0	1	40	0	0	41
0	1	0	52	102000	46	0	0	1	0	40	0	0	41
0	0	0	52	12480	34	0	0	0	0	36	0	1	41
0	0	0	52	55000	52	0	1	0	0	40	0	0	41
0	1	0	52	35000	43	0	0	0	0	40	0	1	41
1	0	1	52	15002	40	1	0	0	0	40	0	1	41
0	0	1	52	20000	43	1	0	0	0	40	0	1	41
0	0	1	52	52002	45	0	0	0	0	40	0	0	41
1	0	0	52	16000	26	1	0	0	0	36	0	0	41
0	1	0	52	35000	50	0	0	0	0	40	0	1	41
1	1	0	52	34000	35	0	0	1	0	36	0	0	41
0	1	0	52	93000	34	0	0	1	0	40	0	0	41
0	1	0	52	79000	56	0	1	0	0	50	0	0	41
0	1	0	52	34000	36	0	0	0	0	40	0	1	41
1	1	0	52	23200	36	0	1	0	0	40	0	0	41
0	1	0	52	60000	36	0	0	0	0	45	0	0	41
0	1	0	52	45000	37	0	0	0	1	55	0	0	41
0	1	0	52	50000	33	1	0	0	0	40	0	0	41
1	1	0	52	55000	30	0	1	0	0	40	0	1	41
0	1	0	52	45000	35	0	0	0	0	50	0	0	41
