female	married	nevermar	wkswork	wsal	age	hsdeg	somecol	colldeg	msdoc	hrswkd	nonwht	hispanic	stateid
1	1	0	52	69000	59	0	0	1	0	40	0	0	53
0	1	0	52	180000	57	0	0	1	0	40	0	0	53
0	1	0	52	30100	54	0	0	1	0	40	0	0	53
1	1	0	52	121015	53	0	1	0	0	40	0	0	53
0	0	0	52	80000	55	0	0	0	1	40	0	0	53
0	0	1	52	28000	42	1	0	0	0	40	0	1	53
0	0	1	52	90000	40	0	0	0	1	40	0	0	53
0	0	0	52	224000	38	0	0	0	1	55	0	0	53
0	0	1	52	63000	37	1	0	0	0	40	1	0	53
1	0	1	52	50000	41	0	1	0	0	40	0	0	53
0	1	0	52	35000	52	1	0	0	0	40	1	0	53
0	1	0	52	28000	55	1	0	0	0	45	1	0	53
1	1	0	52	25000	51	1	0	0	0	45	1	0	53
0	1	0	52	130000	50	0	0	0	1	40	1	0	53
0	0	0	52	75000	60	0	1	0	0	40	1	0	53
0	1	0	52	93000	41	0	1	0	0	45	0	0	53
1	1	0	52	185000	42	0	0	1	0	45	1	0	53
0	1	0	52	66000	42	0	1	0	0	45	0	0	53
1	1	0	52	62500	47	0	1	0	0	40	1	0	53
0	1	0	52	78000	55	0	1	0	0	40	0	0	53
1	1	0	52	92000	55	0	0	0	1	40	0	0	53
1	0	0	52	119000	34	0	0	1	0	40	0	0	53
0	1	0	52	403000	53	0	0	1	0	45	0	0	53
0	1	0	52	86000	60	0	0	0	1	40	0	0	53
0	0	1	52	75000	30	0	0	1	0	40	0	0	53
0	1	0	52	169000	59	0	0	1	0	65	0	0	53
1	1	0	52	20000	40	1	0	0	0	35	1	0	53
0	1	0	52	140000	35	0	0	0	1	40	1	0	53
1	1	0	52	130000	42	0	0	0	1	50	1	0	53
0	1	0	52	150000	41	0	0	1	0	45	1	0	53
1	1	0	52	250000	43	0	0	1	0	50	0	0	53
0	0	1	52	106000	37	0	1	0	0	45	1	0	53
1	0	1	52	36720	44	0	1	0	0	45	1	0	53
1	0	0	52	95000	53	0	0	1	0	40	1	0	53
1	0	0	52	90000	45	0	0	1	0	40	1	0	53
1	1	0	52	140000	46	0	1	0	0	40	0	0	53
0	1	0	52	130000	46	0	0	1	0	40	0	0	53
1	0	1	52	120000	32	0	0	0	1	40	0	0	53
1	0	1	52	61000	31	0	0	0	1	40	1	0	53
1	0	1	52	32000	25	0	0	1	0	40	0	0	53
1	1	0	52	49200	31	0	0	1	0	40	0	0	53
0	1	0	52	70000	34	0	0	0	1	40	0	0	53
0	1	0	52	80000	44	0	0	0	1	40	1	0	53
1	1	0	52	170000	37	0	0	0	1	40	1	0	53
0	1	0	52	34000	29	1	0	0	0	56	1	0	53
1	0	1	52	33700	26	1	0	0	0	40	1	0	53
0	1	0	52	15000	32	1	0	0	0	40	1	0	53
0	0	0	52	155000	39	0	1	0	0	60	0	0	53
