female	married	nevermar	wkswork	wsal	age	hsdeg	somecol	colldeg	msdoc	hrswkd	nonwht	hispanic	stateid
0	1	0	52	62400	61	0	0	1	0	40	0	0	23
1	1	0	52	50000	58	1	0	0	0	40	0	0	23
0	0	0	52	33000	58	1	0	0	0	50	0	0	23
0	1	0	52	31500	31	1	0	0	0	40	1	1	23
0	1	0	52	44000	64	1	0	0	0	50	0	0	23
0	0	0	52	59000	45	1	0	0	0	40	0	0	23
1	0	0	52	27000	46	1	0	0	0	40	0	0	23
1	1	0	52	39000	28	0	0	1	0	39	0	0	23
0	1	0	52	85000	36	0	1	0	0	60	0	0	23
0	0	1	52	40000	43	0	0	1	0	40	0	0	23
1	0	1	52	73000	32	0	0	0	1	45	0	0	23
1	0	0	52	43680	47	0	0	1	0	40	0	0	23
0	1	0	52	45000	51	0	0	0	1	40	0	0	23
0	1	0	52	78000	42	1	0	0	0	40	0	0	23
1	1	0	52	70000	38	0	0	1	0	40	0	0	23
1	1	0	52	53000	41	0	0	1	0	50	0	0	23
0	1	0	52	52000	39	0	0	1	0	40	0	0	23
1	1	0	52	30000	46	1	0	0	0	40	0	0	23
0	1	0	52	120000	48	0	0	1	0	45	0	0	23
0	1	0	52	82000	47	0	0	1	0	40	0	0	23
1	1	0	52	29000	47	0	0	1	0	40	0	0	23
1	0	1	52	48000	36	0	0	0	1	40	0	0	23
1	0	1	52	140000	31	0	0	1	0	40	0	0	23
0	0	1	52	50000	30	0	0	1	0	40	0	0	23
0	0	1	52	31370	25	0	0	1	0	40	0	0	23
1	0	1	52	25900	25	0	0	1	0	40	0	0	23
0	1	0	52	150000	41	0	0	0	1	40	0	0	23
1	1	0	52	70000	26	0	0	1	0	50	0	0	23
0	1	0	52	42000	31	1	0	0	0	40	0	0	23
1	1	0	52	130000	32	0	0	0	1	42	0	0	23
0	1	0	52	130100	30	0	0	0	1	39	0	0	23
0	0	1	52	45000	40	0	0	1	0	70	1	0	23
1	0	1	52	50000	38	0	1	0	0	60	0	0	23
1	1	0	52	30000	29	0	1	0	0	40	0	1	23
0	1	0	52	86000	53	0	0	0	1	40	0	0	23
0	1	0	50	75000	55	0	0	1	0	45	0	0	23
1	1	0	52	28000	34	0	0	1	0	40	0	0	23
0	1	0	52	30000	34	1	0	0	0	50	0	0	23
0	1	0	52	17560	39	0	0	1	0	40	0	0	23
0	1	0	52	60000	34	1	0	0	0	40	0	0	23
0	1	0	52	132000	57	0	1	0	0	40	1	0	23
1	1	0	52	30400	48	1	0	0	0	40	0	0	23
0	1	0	52	80000	41	0	0	0	1	40	0	0	23
1	1	0	52	52000	52	0	1	0	0	40	1	0	23
1	1	0	52	40000	42	0	1	0	0	40	0	0	23
0	1	0	52	300000	38	0	0	0	1	40	0	0	23
1	1	0	52	45000	36	0	0	1	0	40	0	0	23
0	1	0	52	50000	38	0	0	1	0	70	0	0	23
0	1	0	52	84000	51	0	1	0	0	40	0	0	23
1	1	0	52	52000	50	0	1	0	0	40	0	0	23
0	1	0	52	50000	53	0	0	0	1	40	0	0	23
0	1	0	52	72000	47	0	0	1	0	55	0	0	23
0	0	1	52	350000	42	0	0	1	0	40	0	0	23
0	1	0	52	45000	59	0	0	0	1	60	0	0	23
1	1	0	52	40000	47	0	1	0	0	50	0	0	23
0	1	0	52	49920	36	0	1	0	0	40	0	0	23
1	1	0	52	70720	27	0	0	1	0	40	0	0	23
1	1	0	52	80000	33	0	0	0	1	40	0	0	23
0	1	0	52	82000	36	0	0	1	0	40	0	0	23
1	0	0	52	70900	63	0	0	0	1	49	0	0	23
0	1	0	52	90000	38	0	0	1	0	45	0	0	23
1	1	0	52	28000	38	0	0	1	0	36	0	0	23
1	1	0	52	80000	52	0	0	1	0	45	0	0	23
1	1	0	52	55000	29	0	0	0	1	40	0	0	23
0	1	0	52	80000	28	0	1	0	0	40	0	0	23
1	0	0	52	130000	46	0	0	0	1	50	0	0	23
0	0	0	52	164000	54	1	0	0	0	55	0	0	23
1	1	0	52	95909	42	0	0	1	0	45	0	1	23
0	0	0	52	60000	43	0	1	0	0	50	0	0	23
1	0	0	52	50000	46	0	1	0	0	35	0	0	23
1	1	0	52	114000	59	0	0	1	0	52	0	0	23
0	1	0	52	64000	59	1	0	0	0	50	0	0	23
1	1	0	52	26000	57	1	0	0	0	40	0	0	23
1	1	0	52	70000	52	0	1	0	0	60	0	0	23
0	1	0	52	43000	48	1	0	0	0	40	0	0	23
0	0	1	52	48000	31	1	0	0	0	40	0	0	23
1	0	1	52	36000	33	1	0	0	0	40	0	0	23
1	0	1	52	24000	26	0	1	0	0	40	0	0	23
0	1	0	52	17560	37	0	0	0	1	40	0	0	23
0	1	0	52	200000	47	0	0	0	1	50	0	0	23
1	1	0	52	116000	63	0	0	0	1	55	0	0	23
1	0	1	52	41000	42	0	0	1	0	40	0	0	23
0	0	1	52	45000	30	0	0	1	0	50	0	0	23
0	0	1	52	33000	26	1	0	0	0	40	0	0	23
1	0	0	52	73000	51	0	0	1	0	56	0	0	23
0	1	0	52	140000	63	0	0	0	1	40	0	0	23
1	1	0	52	9517	59	1	0	0	0	70	0	0	23
0	1	0	52	9517	60	1	0	0	0	70	0	0	23
0	0	1	52	60000	63	1	0	0	0	40	0	0	23
1	0	0	52	27000	59	0	0	1	0	40	0	0	23
1	0	1	52	20000	34	1	0	0	0	40	0	0	23
0	1	0	52	200000	52	0	0	1	0	50	0	0	23
0	1	0	52	62000	30	0	1	0	0	40	0	0	23
1	1	0	52	55000	30	0	0	0	1	35	0	0	23
0	0	0	52	51200	58	0	1	0	0	48	0	0	23
0	0	1	52	61638	59	0	0	1	0	45	0	0	23
1	1	0	52	155000	50	0	1	0	0	50	1	0	23
1	1	0	52	25000	38	1	0	0	0	35	0	0	23
1	0	1	52	25000	34	1	0	0	0	40	0	1	23
1	0	1	52	22000	56	0	0	1	0	40	1	0	23
1	0	1	52	50000	56	0	1	0	0	40	0	0	23
0	0	1	52	30000	24	0	0	1	0	40	0	0	23
0	0	0	52	150000	58	0	1	0	0	50	0	0	23
1	1	0	52	180000	46	0	0	1	0	50	0	0	23
1	0	1	52	26000	48	1	0	0	0	40	0	0	23
0	0	0	52	53000	53	1	0	0	0	45	0	0	23
0	1	0	52	60000	60	0	0	0	1	50	0	0	23
1	1	0	52	60000	56	0	0	0	1	50	0	0	23
0	1	0	52	52000	39	1	0	0	0	45	0	0	23
1	0	1	52	29120	29	0	1	0	0	40	0	0	23
0	0	0	52	118500	31	0	0	1	0	60	0	0	23
0	1	0	50	46430	56	1	0	0	0	45	0	0	23
1	1	0	52	100000	55	0	1	0	0	53	0	0	23
0	0	0	52	38000	61	0	1	0	0	50	0	0	23
0	0	1	52	20000	49	1	0	0	0	40	0	0	23
1	1	0	52	12000	64	1	0	0	0	40	0	0	23
1	0	1	52	39999	60	0	0	1	0	40	0	0	23
1	0	0	52	40000	44	1	0	0	0	40	0	0	23
1	1	0	52	34000	24	1	0	0	0	40	0	0	23
0	1	0	52	46800	26	1	0	0	0	45	0	0	23
0	0	1	52	18000	29	0	0	0	0	40	0	1	23
0	0	1	52	47000	53	0	0	0	0	40	0	1	23
1	1	0	52	115000	48	0	0	1	0	57	1	0	23
0	1	0	51	60000	34	0	1	0	0	40	0	0	23
0	1	0	52	75000	51	0	0	0	1	50	0	0	23
0	0	0	52	90000	33	0	0	1	0	55	0	0	23
1	0	1	51	30000	34	0	0	1	0	45	0	0	23
0	1	0	52	100000	54	0	0	0	1	40	0	0	23
0	1	0	52	52000	37	1	0	0	0	40	0	0	23
1	1	0	52	85000	30	0	0	1	0	40	0	0	23
0	0	0	52	171468	43	0	0	0	1	60	0	0	23
1	0	1	52	36000	25	0	1	0	0	40	0	0	23
1	1	0	52	63000	47	0	0	0	1	40	0	0	23
0	1	0	52	71600	46	0	1	0	0	45	0	0	23
0	1	0	52	99000	30	0	1	0	0	50	0	0	23
1	1	0	52	30000	34	0	1	0	0	40	0	0	23
0	1	0	52	68000	43	1	0	0	0	50	0	0	23
1	1	0	52	60000	41	0	0	1	0	50	0	0	23
