female	married	nevermar	wkswork	wsal	age	hsdeg	somecol	colldeg	msdoc	hrswkd	nonwht	hispanic	stateid
0	1	0	52	63000	37	0	0	0	1	40	1	0	8
0	1	0	52	75000	50	0	1	0	0	45	0	0	8
1	1	0	52	53000	43	0	0	1	0	40	0	1	8
0	1	0	52	110000	46	0	0	1	0	50	0	0	8
1	0	1	52	45000	28	0	0	0	1	65	0	1	8
0	1	0	52	75000	42	0	0	1	0	50	0	0	8
1	1	0	52	60000	43	0	0	0	1	50	0	0	8
1	1	0	52	55000	33	0	0	0	1	47	0	0	8
0	1	0	52	50000	32	0	0	1	0	50	0	0	8
1	0	0	52	100000	28	0	0	1	0	40	1	0	8
1	0	1	52	31000	27	0	0	1	0	40	1	1	8
1	1	0	51	50000	25	0	0	0	1	40	0	0	8
0	1	0	52	45000	26	0	0	1	0	40	0	0	8
1	0	0	52	100000	36	0	0	1	0	60	0	0	8
0	0	1	52	50000	35	0	1	0	0	40	0	0	8
1	0	1	52	48000	30	1	0	0	0	40	0	1	8
0	0	1	52	146500	44	1	0	0	0	47	0	0	8
0	1	0	52	28000	38	0	0	0	0	40	0	1	8
0	0	0	52	175000	31	0	0	0	1	40	0	0	8
1	0	1	52	61000	32	0	0	0	1	50	0	0	8
0	0	0	52	40000	33	1	0	0	0	50	0	1	8
0	1	0	52	98000	45	0	0	1	0	45	0	0	8
1	1	0	52	20000	43	0	1	0	0	40	0	0	8
0	1	0	52	70000	32	0	0	1	0	40	0	0	8
1	0	1	52	200000	33	0	0	1	0	40	1	0	8
0	0	1	52	45800	38	0	1	0	0	40	1	1	8
1	1	0	52	150000	53	0	1	0	0	45	0	0	8
0	0	1	48	114500	32	0	0	1	0	40	0	0	8
0	1	0	52	150000	47	0	0	1	0	40	0	0	8
0	1	0	52	30000	35	1	0	0	0	40	1	0	8
1	1	0	52	15000	44	0	0	1	0	36	1	0	8
0	1	0	52	24000	44	1	0	0	0	40	0	1	8
0	0	1	52	23680	58	0	0	1	0	38	0	0	8
1	0	1	52	75000	26	0	1	0	0	35	1	0	8
1	0	1	52	58000	37	0	0	1	0	38	0	0	8
1	0	1	52	30000	27	0	1	0	0	45	0	0	8
0	0	1	52	23000	24	1	0	0	0	40	0	0	8
