female	married	nevermar	wkswork	wsal	age	hsdeg	somecol	colldeg	msdoc	hrswkd	nonwht	hispanic	stateid
1	0	1	52	35000	27	1	0	0	0	52	0	0	50
0	1	0	52	100000	41	0	0	1	0	40	1	0	50
1	1	0	52	130000	39	0	0	0	1	52	1	0	50
1	1	0	52	62000	36	0	0	1	0	40	0	0	50
0	1	0	48	65000	38	1	0	0	0	45	0	0	50
0	1	0	52	180000	53	0	0	1	0	65	0	0	50
0	1	0	52	145000	50	0	0	0	1	46	0	0	50
0	1	0	52	61000	42	0	1	0	0	40	0	0	50
0	1	0	52	150000	41	0	0	1	0	40	0	0	50
1	1	0	52	59000	37	0	0	1	0	40	0	0	50
0	1	0	52	20000	52	1	0	0	0	40	1	0	50
0	1	0	52	468	52	1	0	0	0	40	0	0	50
1	1	0	52	17000	51	1	0	0	0	40	0	0	50
1	0	1	52	23000	31	0	1	0	0	47	0	0	50
1	1	0	52	220000	33	0	0	0	1	40	0	0	50
1	1	0	52	25000	27	1	0	0	0	40	0	0	50
0	1	0	52	30000	27	0	1	0	0	40	0	0	50
1	1	0	52	35000	37	1	0	0	0	50	1	0	50
0	1	0	52	117000	42	0	1	0	0	40	1	0	50
0	1	0	52	59000	30	0	0	1	0	60	0	0	50
1	1	0	52	56000	25	0	0	1	0	66	0	0	50
0	1	0	52	60002	60	0	1	0	0	40	0	0	50
0	1	0	52	42000	47	1	0	0	0	40	0	0	50
1	1	0	52	30000	42	0	1	0	0	40	0	0	50
1	0	1	52	71000	37	0	0	1	0	40	0	0	50
0	1	0	52	142000	62	0	0	1	0	40	0	0	50
1	1	0	52	49000	58	0	0	0	1	40	0	0	50
1	0	1	52	55000	25	0	0	1	0	50	0	0	50
0	0	1	52	45200	24	0	0	1	0	55	0	0	50
1	1	0	52	8700	59	0	1	0	0	60	0	0	50
0	1	0	52	76500	44	0	0	1	0	40	0	0	50
1	0	1	48	60000	31	0	0	1	0	40	0	0	50
0	1	0	52	105000	56	1	0	0	0	40	0	0	50
1	1	0	52	52000	52	0	0	1	0	50	0	0	50
0	1	0	52	36000	48	1	0	0	0	40	0	0	50
1	1	0	52	70500	49	0	0	1	0	40	0	0	50
0	1	0	52	81000	54	0	0	1	0	40	0	0	50
0	0	0	52	20000	26	0	0	1	0	50	0	0	50
0	0	0	52	45000	45	0	0	0	1	40	0	0	50
0	1	0	52	300000	29	0	0	0	1	40	1	0	50
0	0	1	50	35880	39	0	1	0	0	40	0	1	50
0	1	0	52	90000	40	0	0	1	0	60	0	0	50
0	1	0	52	73000	47	0	1	0	0	70	0	0	50
1	1	0	52	70000	39	0	0	1	0	50	0	0	50
0	1	0	52	800000	48	0	1	0	0	40	0	0	50
